"postcode","total_tax","num_individuals","mean_tax_000s","year"
4363,18735109,411,45.585,"2014"
4364,8616404,196,43.962,"2014"
4365,6698498,204,32.836,"2014"
4370,380197514,9593,39.633,"2014"
4371,14599387,418,34.927,"2014"
4372,2492521,83,30.031,"2014"
4373,19817050,563,35.2,"2014"
4374,7626425,220,34.666,"2014"
4375,4877760,132,36.953,"2014"
4376,6410063,198,32.375,"2014"
4377,10596029,343,30.893,"2014"
4378,4912371,146,33.647,"2014"
4380,164417916,4622,35.573,"2014"
4381,9105975,270,33.726,"2014"
4382,11785113,319,36.944,"2014"
4383,13591094,427,31.83,"2014"
4385,23624943,639,36.972,"2014"
4387,25690535,729,35.241,"2014"
4388,5988233,220,27.22,"2014"
4390,200069236,4390,45.574,"2014"
4400,48817576,1000,48.818,"2014"
4401,134721404,3047,44.215,"2014"
4402,3646408,120,30.387,"2014"
4403,17582548,437,40.235,"2014"
4404,13705701,310,44.212,"2014"
4405,433648330,8287,52.329,"2014"
4406,22967569,613,37.468,"2014"
4407,13951106,362,38.539,"2014"
4408,11702941,384,30.477,"2014"
4410,29198877,777,37.579,"2014"
4411,7777039,192,40.506,"2014"
4412,6018748,167,36.041,"2014"
4413,252254099,4312,58.501,"2014"
4415,58835112,1125,52.298,"2014"
4416,10142680,322,31.5,"2014"
4417,14492059,398,36.413,"2014"
4418,2121573,73,29.063,"2014"
4419,17092148,561,30.468,"2014"
4420,25452318,780,32.632,"2014"
4421,42550990,1059,40.181,"2014"
4422,7804636,273,28.589,"2014"
4423,657948,123,5.35,"2014"
4424,1994383,130,15.342,"2014"
4425,4066626,164,24.797,"2014"
4426,1171987,62,18.904,"2014"
4427,6668028,204,32.687,"2014"
4428,14867895,436,34.101,"2014"
4454,16257410,522,31.145,"2014"
4455,284756705,5506,51.718,"2014"
4462,1556755,55,28.305,"2014"
4465,24356406,814,29.922,"2014"
4467,302174,96,3.148,"2014"
4468,5161926,210,24.581,"2014"
4470,91592199,2086,43.909,"2014"
4472,34221581,873,39.2,"2014"
4477,8127610,292,27.835,"2014"
4478,9881602,299,33.049,"2014"
4480,19324842,499,38.728,"2014"
4481,2613190,88,29.696,"2014"
4482,4332137,84,51.574,"2014"
4486,16729936,437,38.284,"2014"
4487,85676390,1953,43.87,"2014"
4488,3589395,160,22.434,"2014"
4490,27557769,720,38.275,"2014"
4492,9192002,164,56.049,"2014"
4494,2233364,87,25.671,"2014"
4496,7144180,210,34.02,"2014"
4497,5884709,189,31.137,"2014"
4498,4820367,123,39.19,"2014"
4500,1244451423,23590,52.754,"2014"
4501,139650948,3004,46.489,"2014"
4502,266990353,5185,51.493,"2014"
4503,1087553197,21467,50.662,"2014"
4504,527357094,9814,53.736,"2014"
4505,526725389,10534,50.003,"2014"
4506,512973901,11274,45.501,"2014"
4507,382245814,8349,45.784,"2014"
4508,393245761,8840,44.485,"2014"
4509,805445195,13947,57.751,"2014"
4510,940072844,21879,42.967,"2014"
4511,188482782,4134,45.594,"2014"
4512,99389208,2113,47.038,"2014"
4514,149442896,3240,46.125,"2014"
4515,97577389,2104,46.378,"2014"
4516,114096830,2376,48.021,"2014"
4517,18577659,384,48.38,"2014"
4518,123748710,2679,46.193,"2014"
4519,191343268,4265,44.864,"2014"
4520,565797634,7961,71.072,"2014"
4521,151754468,2632,57.658,"2014"
4550,109945240,2328,47.228,"2014"
4551,1400813367,28784,48.667,"2014"
4552,215301486,4929,43.681,"2014"
4553,163274928,3265,50.008,"2014"
4554,56136040,1100,51.033,"2014"
4555,187959668,3913,48.035,"2014"
4556,1284316389,24063,53.374,"2014"
4557,535003116,10728,49.87,"2014"
4558,523724160,11409,45.905,"2014"
4559,168812264,3466,48.706,"2014"
4560,723233540,16229,44.565,"2014"
4561,199389587,4171,47.804,"2014"
4562,225711565,4601,49.058,"2014"
4563,228713945,4750,48.151,"2014"
4564,305272346,6337,48.174,"2014"
4565,341444625,7791,43.826,"2014"
4566,260147663,5129,50.721,"2014"
4567,424463241,7493,56.648,"2014"
4568,88243237,2005,44.012,"2014"
4569,35509850,808,43.948,"2014"
4570,827322965,19703,41.99,"2014"
4571,16081184,406,39.609,"2014"
4572,140558010,2494,56.359,"2014"
4573,715489989,14079,50.82,"2014"
4574,27246848,677,40.247,"2014"
4575,785679227,14053,55.909,"2014"
4580,69451485,1755,39.574,"2014"
4581,25873468,691,37.444,"2014"
4600,13585114,382,35.564,"2014"
4601,17211371,588,29.272,"2014"
4605,68167853,1867,36.512,"2014"
4606,43802907,1157,37.86,"2014"
4608,16096651,434,37.09,"2014"
4610,321247233,7345,43.737,"2014"
4611,2058660,70,29.41,"2014"
4612,3879693,152,25.525,"2014"
4613,8977646,309,29.054,"2014"
4614,18953938,473,40.072,"2014"
4615,117698125,2872,40.982,"2014"
4620,6321522,210,30.103,"2014"
4621,25233512,763,33.072,"2014"
4625,58015922,1664,34.866,"2014"
4626,39299506,1300,30.231,"2014"
4627,12763266,367,34.778,"2014"
4630,48609969,1352,35.955,"2014"
4650,650859606,14813,43.939,"2014"
4655,1185717106,26292,45.099,"2014"
4659,72018729,1781,40.438,"2014"
4660,144791994,3560,40.672,"2014"
4662,11288260,286,39.47,"2014"
4670,1801495705,39402,45.721,"2014"
4671,105729097,2735,38.658,"2014"
4673,12941389,345,37.512,"2014"
4674,26214318,599,43.764,"2014"
4676,3849178,112,34.368,"2014"
4677,97206088,1849,52.573,"2014"
4678,30996882,508,61.018,"2014"
4680,2680181671,33330,80.414,"2014"
4694,13772556,181,76.092,"2014"
4695,39842954,594,67.076,"2014"
4697,4672913,103,45.369,"2014"
4699,11828316,228,51.879,"2014"
4700,541999620,9279,58.412,"2014"
4701,1298630296,23420,55.45,"2014"
4702,810324270,14909,54.352,"2014"
4703,735754432,12250,60.062,"2014"
4704,4484625,99,45.3,"2014"
4705,5585850,234,23.872,"2014"
4707,5581219,128,43.604,"2014"
4709,58339579,576,101.284,"2014"
4710,127492806,2290,55.674,"2014"
4711,61726282,978,63.115,"2014"
4712,9472790,246,38.508,"2014"
4713,8521994,217,39.272,"2014"
4714,53252209,1084,49.126,"2014"
4715,275665437,4465,61.74,"2014"
4716,25321675,520,48.696,"2014"
4717,225718718,2687,84.004,"2014"
4718,83968378,1310,64.098,"2014"
4719,26427116,630,41.948,"2014"
4720,602740328,9053,66.58,"2014"
4721,128083032,2126,60.247,"2014"
4722,53817819,1110,48.485,"2014"
4723,48703104,906,53.757,"2014"
4724,10635597,411,25.878,"2014"
4725,45299714,922,49.133,"2014"
4726,7259902,231,31.429,"2014"
4727,6687317,174,38.433,"2014"
4728,4774947,129,37.016,"2014"
4730,94558725,2141,44.166,"2014"
4731,3575333,107,33.415,"2014"
4732,1783846,97,18.391,"2014"
4735,25607332,737,34.746,"2014"
4736,1788647,61,29.323,"2014"
4737,281289843,4774,58.922,"2014"
4738,36624983,645,56.783,"2014"
4739,10279802,190,54.105,"2014"
4740,3258749128,49500,65.834,"2014"
4741,247838630,4153,59.678,"2014"
4742,35591142,577,61.684,"2014"
4743,43701641,509,85.858,"2014"
4744,444689133,4897,90.809,"2014"
4745,125091867,1467,85.271,"2014"
4746,101240390,1090,92.882,"2014"
4750,205003307,3009,68.131,"2014"
4751,185351639,2818,65.775,"2014"
4753,161381539,2330,69.263,"2014"
4754,80941599,1297,62.407,"2014"
4756,18591814,370,50.249,"2014"
4757,8164018,169,48.308,"2014"
4798,28668015,521,55.025,"2014"
4799,26698999,544,49.08,"2014"
4800,260961760,4980,52.402,"2014"
4801,5996783,168,35.696,"2014"
4802,356331354,6864,51.914,"2014"
4803,35787172,836,42.808,"2014"
4804,56961625,962,59.212,"2014"
4805,311668757,6308,49.409,"2014"
4806,102621523,2257,45.469,"2014"
4807,328474956,6864,47.855,"2014"
4808,31025634,631,49.169,"2014"
4809,23005464,525,43.82,"2014"
4810,913338976,14120,64.685,"2014"
4811,397647527,6873,57.857,"2014"
4812,594136532,10805,54.988,"2014"
4813,36528911,728,50.178,"2014"
4814,1427761237,25460,56.079,"2014"
4815,540765480,10585,51.088,"2014"
4816,211067432,4396,48.014,"2014"
4817,969960208,17587,55.153,"2014"
4818,851244122,14749,57.716,"2014"
4819,53451114,1233,43.351,"2014"
4820,254500366,5278,48.22,"2014"
4821,35524423,855,41.55,"2014"
4822,18037676,513,35.162,"2014"
4823,16424762,551,29.81,"2014"
4824,101590843,1606,63.258,"2014"
4825,856314752,12039,71.129,"2014"
4828,3419988,83,41.205,"2014"
4829,13567243,262,51.784,"2014"
4830,21022896,498,42.215,"2014"
4849,33320607,791,42.125,"2014"
4850,274877629,6054,45.405,"2014"
4852,90512412,2088,43.349,"2014"
4854,143637108,3729,38.519,"2014"
4855,14868227,397,37.452,"2014"
4856,15971705,372,42.935,"2014"
4858,38936195,850,45.808,"2014"
4859,13278719,316,42.022,"2014"
4860,257483201,6151,41.861,"2014"
4861,33569524,777,43.205,"2014"
4865,209204080,4161,50.278,"2014"
4868,557560130,11225,49.672,"2014"
4869,457409516,9339,48.979,"2014"
4870,2231181674,44008,50.7,"2014"
4871,231561980,5849,39.591,"2014"
4872,92846241,2343,39.628,"2014"
4873,154101777,3554,43.361,"2014"
4874,186479655,2577,72.364,"2014"
4875,129671513,2709,47.867,"2014"
4876,33985037,801,42.429,"2014"
4877,143603269,3457,41.54,"2014"
4878,377145401,7438,50.706,"2014"
4879,616285963,11503,53.577,"2014"
4880,289869866,6737,43.027,"2014"
4881,105340213,2361,44.617,"2014"
4882,73051870,1648,44.328,"2014"
4883,185595988,4374,42.432,"2014"
4884,52030314,1144,45.482,"2014"
4885,99461787,2278,43.662,"2014"
4886,16819894,445,37.798,"2014"
4887,35896859,881,40.746,"2014"
4888,47155597,1199,39.33,"2014"
4890,31976712,625,51.163,"2014"
4891,15956787,343,46.522,"2014"
4895,82235012,1892,43.465,"2014"
5000,460976744,7662,60.165,"2014"
5006,371209023,4299,86.348,"2014"
5007,191055044,3707,51.539,"2014"
5008,313837137,6779,46.296,"2014"
5009,132759773,2817,47.129,"2014"
5010,107964783,2528,42.708,"2014"
5011,299398157,5999,49.909,"2014"
5012,199141237,4866,40.926,"2014"
5013,212819027,4708,45.204,"2014"
5014,291738828,6214,46.949,"2014"
5015,171315197,3442,49.772,"2014"
5016,262279744,4863,53.934,"2014"
5017,106195387,2266,46.865,"2014"
5018,193133468,3589,53.813,"2014"
5019,271129544,5012,54.097,"2014"
5020,106826889,1901,56.196,"2014"
5021,222863265,3901,57.13,"2014"
5022,620748115,9701,63.989,"2014"
5023,374552850,8392,44.633,"2014"
5024,458084294,8412,54.457,"2014"
5025,238108703,4761,50.013,"2014"
5031,283149285,5460,51.859,"2014"
5032,392913461,7450,52.741,"2014"
5033,209332092,4503,46.488,"2014"
5034,436587425,6366,68.582,"2014"
5035,189701216,3609,52.564,"2014"
5037,279799034,5781,48.4,"2014"
5038,422708560,8920,47.389,"2014"
5039,236477549,4860,48.658,"2014"
5040,82248573,1371,59.992,"2014"
5041,472767726,8046,58.759,"2014"
5042,259993210,5721,45.446,"2014"
5043,424889431,9263,45.87,"2014"
5044,406832789,6639,61.28,"2014"
5045,660425731,10394,63.54,"2014"
5046,235893525,4948,47.675,"2014"
5047,195501042,4242,46.087,"2014"
5048,479198890,8457,56.663,"2014"
5049,348230606,6199,56.176,"2014"
5050,185273831,3418,54.206,"2014"
5051,499910791,8960,55.794,"2014"
5052,245554246,4154,59.113,"2014"
5061,602058727,6709,89.739,"2014"
5062,722778016,9856,73.334,"2014"
5063,503378434,7548,66.691,"2014"
5064,494383503,6379,77.502,"2014"
5065,521318745,6568,79.373,"2014"
5066,662371437,7975,83.056,"2014"
5067,450855151,6641,67.89,"2014"
5068,546742947,7606,71.884,"2014"
5069,426367202,5295,80.523,"2014"
5070,434895572,8101,53.685,"2014"
5072,442598269,7501,59.006,"2014"
5073,447972103,8626,51.933,"2014"
5074,316792070,6892,45.966,"2014"
5075,297513611,5995,49.627,"2014"
5076,300195842,5871,51.132,"2014"
5081,539076871,5792,93.073,"2014"
5082,522265446,8829,59.154,"2014"
5083,226431301,4321,52.403,"2014"
5084,170533693,4230,40.316,"2014"
5085,447493822,9072,49.327,"2014"
5086,391726656,8346,46.936,"2014"
5087,274777697,5845,47.011,"2014"
5088,78579513,1807,43.487,"2014"
5089,220208873,4196,52.481,"2014"
5090,184415872,4180,44.119,"2014"
5091,221346589,4448,49.764,"2014"
5092,447817139,9659,46.363,"2014"
5093,207711664,4687,44.317,"2014"
5094,21743834,476,45.681,"2014"
5095,558506785,11007,50.742,"2014"
5096,342704330,7599,45.099,"2014"
5097,383520287,7949,48.248,"2014"
5098,277742136,6087,45.629,"2014"
5106,4463549,97,46.016,"2014"
5107,334900425,7885,42.474,"2014"
5108,767518147,18146,42.297,"2014"
5109,480306599,10519,45.661,"2014"
5110,176169758,3955,44.544,"2014"
5111,16554399,276,59.98,"2014"
5112,313736588,7428,42.238,"2014"
5113,227922492,5983,38.096,"2014"
5114,757811960,16473,46.004,"2014"
5115,183798005,4207,43.689,"2014"
5116,191825252,4102,46.764,"2014"
5117,78592069,1594,49.305,"2014"
5118,514313670,10183,50.508,"2014"
5120,59013611,1346,43.844,"2014"
5121,23063275,582,39.628,"2014"
5125,618370685,11322,54.617,"2014"
5126,210288842,4334,48.521,"2014"
5127,249313858,4855,51.352,"2014"
5131,34482690,664,51.932,"2014"
5132,16780764,260,64.542,"2014"
5133,16640031,299,55.653,"2014"
5134,12356491,223,55.411,"2014"
5136,19000247,297,63.974,"2014"
5137,21436060,360,59.545,"2014"
5138,11179896,160,69.875,"2014"
5139,9050510,154,58.77,"2014"
5140,16917274,265,63.839,"2014"
5141,25848895,458,56.439,"2014"
5142,28101827,467,60.176,"2014"
5144,13326773,223,59.762,"2014"
5151,17104310,259,66.04,"2014"
5152,312013681,4306,72.461,"2014"
5153,232986575,3886,59.956,"2014"
5154,166249583,2327,71.444,"2014"
5155,133745979,2405,55.612,"2014"
5156,36828885,626,58.833,"2014"
5157,98303172,1882,52.234,"2014"
5158,750252731,15293,49.059,"2014"
5159,1033237853,20565,50.243,"2014"
5160,10291264,172,59.833,"2014"
5161,243649546,5524,44.108,"2014"
5162,793867052,18104,43.851,"2014"
5163,284947118,6700,42.53,"2014"
5164,74358862,1886,39.427,"2014"
5165,108571435,2557,42.461,"2014"
5166,36798324,871,42.249,"2014"
5167,148776232,3172,46.903,"2014"
5168,119938887,2754,43.551,"2014"
5169,376582021,8271,45.531,"2014"
5170,28936461,654,44.246,"2014"
5171,176091040,3659,48.126,"2014"
5172,121875564,2534,48.097,"2014"
5173,275236612,6258,43.982,"2014"
5174,60364863,1366,44.191,"2014"
5201,55151875,1140,48.379,"2014"
5202,20035357,472,42.448,"2014"
5203,26759345,681,39.295,"2014"
5204,52821329,1317,40.108,"2014"
5210,49509442,1094,45.256,"2014"
5211,303298070,7574,40.045,"2014"
5212,40849569,1087,37.581,"2014"
5213,30919462,665,46.496,"2014"
5214,151906906,3865,39.304,"2014"
5220,7751754,247,31.384,"2014"
5221,6014329,167,36.014,"2014"
5222,16892345,403,41.917,"2014"
5223,77106934,2036,37.872,"2014"
5231,42034459,690,60.92,"2014"
5232,13837429,256,54.053,"2014"
5233,42414480,860,49.32,"2014"
5234,42395003,883,48.013,"2014"
5235,58024328,1303,44.532,"2014"
5236,6358052,135,47.097,"2014"
5237,6452394,162,39.83,"2014"
5238,72419153,1927,37.582,"2014"
5240,16025773,317,50.555,"2014"
5241,69129626,1480,46.71,"2014"
5242,59664470,1004,59.427,"2014"
5243,52105423,568,91.735,"2014"
5244,120256171,2418,49.734,"2014"
5245,113620088,1989,57.125,"2014"
5250,110918519,2029,54.667,"2014"
5251,396728896,7839,50.61,"2014"
5252,167885718,3476,48.299,"2014"
5253,366633683,9217,39.778,"2014"
5254,45306016,1120,40.452,"2014"
5255,218363786,4951,44.105,"2014"
5256,22836205,593,38.51,"2014"
5259,16692458,414,40.32,"2014"
5260,34572080,920,37.579,"2014"
5261,10061840,250,40.248,"2014"
5262,12262843,327,37.502,"2014"
5263,8936195,163,54.824,"2014"
5264,30291598,751,40.336,"2014"
5265,7994828,206,38.81,"2014"
5266,16227154,425,38.182,"2014"
5267,50513728,1250,40.411,"2014"
5268,98569663,2455,40.151,"2014"
5269,4306066,110,39.147,"2014"
5270,15594392,391,39.884,"2014"
5271,208478036,4865,42.853,"2014"
5272,25449144,563,45.203,"2014"
5273,3792239,91,41.673,"2014"
5275,57028850,1338,42.623,"2014"
5276,34597907,838,41.287,"2014"
5277,68710344,1615,42.546,"2014"
5278,15243447,332,45.914,"2014"
5279,7496700,182,41.191,"2014"
5280,185817684,4023,46.189,"2014"
5290,751578693,15141,49.639,"2014"
5291,210927029,3512,60.059,"2014"
5301,9339153,305,30.621,"2014"
5302,20801759,532,39.102,"2014"
5303,3869896,111,34.864,"2014"
5304,20241506,551,36.736,"2014"
5306,1172806,53,22.129,"2014"
5307,11142972,353,31.567,"2014"
5311,3124700,90,34.719,"2014"
5320,10597269,265,39.99,"2014"
5321,5364764,156,34.39,"2014"
5322,9625072,243,39.61,"2014"
5330,87060617,2135,40.778,"2014"
5331,6456400,166,38.894,"2014"
5332,9818439,223,44.029,"2014"
5333,143850999,3443,41.781,"2014"
5340,28499552,787,36.213,"2014"
5341,169414499,4375,38.724,"2014"
5342,20746236,510,40.679,"2014"
5343,128084501,2950,43.419,"2014"
5344,14289719,372,38.414,"2014"
5345,77425836,1851,41.83,"2014"
5346,6681493,177,37.749,"2014"
5350,10875044,215,50.582,"2014"
5351,164446913,3324,49.473,"2014"
5352,165164686,3143,52.551,"2014"
5353,105910575,2178,48.628,"2014"
5354,6808179,182,37.408,"2014"
5355,197694163,4199,47.082,"2014"
5356,18506125,457,40.495,"2014"
5357,6294657,181,34.778,"2014"
5360,36690525,746,49.184,"2014"
5371,39097920,829,47.163,"2014"
5372,54464148,1146,47.526,"2014"
5373,87507074,1826,47.923,"2014"
5374,29330156,776,37.797,"2014"
5381,7450663,204,36.523,"2014"
5400,20566051,423,48.62,"2014"
5401,19059300,437,43.614,"2014"
5410,6056876,141,42.957,"2014"
5411,8043463,187,43.014,"2014"
5412,27488542,608,45.212,"2014"
5413,21217086,493,43.037,"2014"
5414,2225567,91,24.457,"2014"
5415,4422231,118,37.477,"2014"
5416,4889592,120,40.747,"2014"
5417,33032817,783,42.188,"2014"
5418,2092981,65,32.2,"2014"
5419,6937200,137,50.637,"2014"
5422,25917152,639,40.559,"2014"
5431,20225227,525,38.525,"2014"
5432,4335689,106,40.903,"2014"
5433,35925399,701,51.249,"2014"
5434,9881060,240,41.172,"2014"
5440,7372157,147,50.151,"2014"
5451,18308472,418,43.801,"2014"
5452,11587449,267,43.399,"2014"
5453,146305224,3030,48.286,"2014"
5454,9021856,224,40.277,"2014"
5460,17238386,387,44.544,"2014"
5461,62215689,1368,45.48,"2014"
5462,15027620,297,50.599,"2014"
5464,12586825,275,45.771,"2014"
5470,3516166,72,48.836,"2014"
5471,2548760,66,38.618,"2014"
5472,3010469,75,40.14,"2014"
5473,15764601,357,44.159,"2014"
5480,21308676,477,44.673,"2014"
5481,11713855,333,35.177,"2014"
5482,12483880,319,39.135,"2014"
5483,8388458,202,41.528,"2014"
5485,16393835,315,52.044,"2014"
5490,3194036,78,40.95,"2014"
5491,51701585,1070,48.32,"2014"
5495,9850929,212,46.467,"2014"
5501,182344581,3851,47.35,"2014"
5502,42296756,832,50.838,"2014"
5510,3879044,75,51.721,"2014"
5520,12694905,286,44.388,"2014"
5521,4588982,79,58.089,"2014"
5522,32084122,669,47.959,"2014"
5523,49256208,970,50.78,"2014"
5540,329444001,6961,47.328,"2014"
5550,18958462,466,40.684,"2014"
5552,6300866,122,51.647,"2014"
5554,134928238,2768,48.746,"2014"
5555,17769862,365,48.685,"2014"
5556,70350205,1699,41.407,"2014"
5558,92686474,2103,44.074,"2014"
5560,14327160,248,57.771,"2014"
5570,7894126,194,40.692,"2014"
5571,41164561,901,45.688,"2014"
5572,6174865,97,63.659,"2014"
5573,51295003,1091,47.017,"2014"
5575,47943287,1188,40.357,"2014"
5576,26691334,612,43.614,"2014"
5577,11041655,334,33.059,"2014"
5580,8038565,198,40.599,"2014"
5581,12118425,271,44.718,"2014"
5582,13634577,312,43.701,"2014"
5583,15410623,391,39.414,"2014"
5600,237607496,3721,63.856,"2014"
5602,37306725,717,52.032,"2014"
5603,10030703,241,41.622,"2014"
5604,4515937,113,39.965,"2014"
5605,46658594,1034,45.125,"2014"
5606,438432087,8742,50.153,"2014"
5607,72584623,1690,42.95,"2014"
5608,338871541,6120,55.372,"2014"
5609,51626282,744,69.391,"2014"
5630,3559107,79,45.052,"2014"
5631,44005678,789,55.774,"2014"
5632,9414298,138,68.22,"2014"
5633,8107601,219,37.022,"2014"
5640,30599906,674,45.401,"2014"
5641,30223133,643,47.004,"2014"
5642,6220628,120,51.839,"2014"
5650,4022640,79,50.92,"2014"
5651,7258861,105,69.133,"2014"
5652,22436688,466,48.148,"2014"
5654,5315105,117,45.429,"2014"
5655,2541644,66,38.51,"2014"
5661,4020809,88,45.692,"2014"
5670,10912389,270,40.417,"2014"
5671,6656576,97,68.625,"2014"
5680,57840635,1271,45.508,"2014"
5690,105034118,2214,47.441,"2014"
5700,297526537,5733,51.898,"2014"
5710,73529122,1292,56.912,"2014"
5720,6842435,111,61.644,"2014"
5722,11599128,209,55.499,"2014"
5723,37730569,847,44.547,"2014"
5724,3809729,80,47.622,"2014"
5725,232933388,2616,89.042,"2014"
5731,22739302,330,68.907,"2014"
5732,3194119,83,38.484,"2014"
5733,2142302,62,34.554,"2014"
5734,2784827,77,36.167,"2014"
6000,769179530,9309,82.628,"2014"
6003,215089685,3651,58.913,"2014"
6004,549032173,6920,79.34,"2014"
6005,375639941,4314,87.075,"2014"
6006,443801010,5740,77.318,"2014"
6007,438983537,4980,88.15,"2014"
6008,998067629,9771,102.146,"2014"
6009,1563290234,11670,133.959,"2014"
6010,1210237226,10912,110.909,"2014"
6011,996968972,6525,152.793,"2014"
6012,721919467,5828,123.871,"2014"
6014,1223539711,13519,90.506,"2014"
6015,596491532,4693,127.103,"2014"
6016,472619962,6375,74.137,"2014"
6017,181357588,3222,56.288,"2014"
6018,1858741551,24454,76.01,"2014"
6019,1183135026,15293,77.365,"2014"
6020,1198732282,14526,82.524,"2014"
6021,855289963,12958,66.005,"2014"
6022,189488173,3251,58.287,"2014"
6023,728416393,10218,71.288,"2014"
6024,514334234,8848,58.13,"2014"
6025,1432220504,20279,70.626,"2014"
6026,954462268,14895,64.08,"2014"
6027,1776566758,27992,63.467,"2014"
6028,1008742307,14487,69.631,"2014"
6029,192213531,1989,96.639,"2014"
6030,1370806451,22660,60.495,"2014"
6031,517007404,8444,61.228,"2014"
6032,14131152,197,71.732,"2014"
6033,23549670,347,67.867,"2014"
6034,17930370,285,62.914,"2014"
6035,228007455,3716,61.359,"2014"
6036,474553596,7576,62.64,"2014"
6037,84599323,1423,59.452,"2014"
6038,111385050,1700,65.521,"2014"
6041,47956309,789,60.782,"2014"
6042,3340069,67,49.852,"2014"
6043,8536729,141,60.545,"2014"
6044,42244911,742,56.934,"2014"
6050,968433722,10403,93.092,"2014"
6051,576079182,8719,66.072,"2014"
6052,505417382,7252,69.694,"2014"
6053,596659331,8968,66.533,"2014"
6054,699669708,11935,58.624,"2014"
6055,658530817,9714,67.792,"2014"
6056,1356283520,22951,59.095,"2014"
6057,650853568,10440,62.343,"2014"
6058,449257424,7710,58.27,"2014"
6059,932244814,14660,63.592,"2014"
6060,965105101,15225,63.39,"2014"
6061,988962775,19928,49.627,"2014"
6062,1140378263,20779,54.882,"2014"
6063,439427403,8389,52.382,"2014"
6064,832369234,16919,49.198,"2014"
6065,2255704155,36500,61.801,"2014"
6066,607520009,11351,53.522,"2014"
6067,3846045,60,64.101,"2014"
6068,3407049,51,66.805,"2014"
6069,1232547784,18798,65.569,"2014"
6070,164811664,2312,71.286,"2014"
6071,150136562,2225,67.478,"2014"
6072,36991052,601,61.55,"2014"
6073,133651564,2053,65.101,"2014"
6074,38715808,638,60.684,"2014"
6076,933699420,13862,67.357,"2014"
6077,37695070,540,69.806,"2014"
6078,30912099,399,77.474,"2014"
6081,193392839,2937,65.848,"2014"
6082,125808170,1962,64.123,"2014"
6083,155654333,2248,69.242,"2014"
6084,284600100,4433,64.201,"2014"
6090,15354052,214,71.748,"2014"
6100,693432051,10168,68.198,"2014"
6101,690105190,10725,64.346,"2014"
6102,365952416,7493,48.84,"2014"
6103,346317932,5663,61.155,"2014"
6104,567431889,8829,64.27,"2014"
6105,480906080,8544,56.286,"2014"
6106,13664598,184,74.265,"2014"
6107,1322208385,24812,53.29,"2014"
6108,772805605,14295,54.062,"2014"
6109,330384767,6290,52.526,"2014"
6110,1224928172,21843,56.079,"2014"
6111,787797051,13501,58.352,"2014"
6112,1662536862,27995,59.387,"2014"
6121,119314675,1802,66.213,"2014"
6122,563276124,7762,72.569,"2014"
6123,54576007,913,59.777,"2014"
6124,43723916,707,61.845,"2014"
6125,114162369,1726,66.143,"2014"
6126,7097270,143,49.632,"2014"
6147,469928685,9091,51.692,"2014"
6148,740536411,11222,65.99,"2014"
6149,818061147,12792,63.951,"2014"
6150,591981451,8948,66.158,"2014"
6151,1113791786,11581,96.175,"2014"
6152,1208010464,16130,74.893,"2014"
6153,1475505542,14206,103.865,"2014"
6154,471768303,6399,73.726,"2014"
6155,1996855677,32347,61.733,"2014"
6156,865612602,10298,84.057,"2014"
6157,655883682,8693,75.45,"2014"
6158,430575250,4782,90.041,"2014"
6159,243554255,2282,106.729,"2014"
6160,426146961,5892,72.327,"2014"
6161,6894943,126,54.722,"2014"
6162,505552295,7041,71.802,"2014"
6163,1853492955,30058,61.664,"2014"
6164,2184906392,33335,65.544,"2014"
6165,11530985,168,68.637,"2014"
6166,415868960,5977,69.579,"2014"
6167,741209864,12781,57.994,"2014"
6168,774716922,13119,59.054,"2014"
6169,1239047164,20036,61.842,"2014"
6170,317010289,5093,62.245,"2014"
6171,1026326889,14752,69.573,"2014"
6172,514501825,7975,64.515,"2014"
6173,514489680,6826,75.373,"2014"
6174,103525005,1614,64.142,"2014"
6175,134547510,1946,69.141,"2014"
6176,32910271,491,67.028,"2014"
6180,147076420,2216,66.371,"2014"
6181,22015804,294,74.884,"2014"
6207,30758621,486,63.29,"2014"
6208,362571160,5724,63.343,"2014"
6209,48718341,807,60.37,"2014"
6210,2389155442,37779,63.241,"2014"
6211,194547888,3020,64.42,"2014"
6213,24722109,417,59.286,"2014"
6214,21913210,369,59.386,"2014"
6215,135818402,2139,63.497,"2014"
6218,15006225,297,50.527,"2014"
6220,143461246,2676,53.611,"2014"
6221,5705728,125,45.646,"2014"
6223,8786265,133,66.063,"2014"
6224,39829316,650,61.276,"2014"
6225,316014108,4709,67.109,"2014"
6226,31221272,438,71.282,"2014"
6227,26174657,440,59.488,"2014"
6228,8300952,141,58.872,"2014"
6229,7694385,124,62.052,"2014"
6230,1534160771,24685,62.15,"2014"
6232,358121846,5862,61.093,"2014"
6233,693436234,10666,65.014,"2014"
6236,80528670,1287,62.571,"2014"
6237,90396556,1499,60.305,"2014"
6239,136166486,2630,51.775,"2014"
6240,1675726,65,25.781,"2014"
6244,44053701,948,46.471,"2014"
6251,10093537,211,47.837,"2014"
6252,2162403,53,40.801,"2014"
6253,17324976,389,44.538,"2014"
6254,13671757,260,52.584,"2014"
6255,113604476,2290,49.609,"2014"
6256,3121465,51,61.206,"2014"
6258,185018618,3928,47.103,"2014"
6260,43447787,940,46.222,"2014"
6262,17147328,405,42.34,"2014"
6271,99103689,1798,55.119,"2014"
6275,34715426,800,43.395,"2014"
6280,838807694,15537,53.988,"2014"
